time,total_pgfaults
1645421001.2951176,243030023
1645421001.4961112,243030377
1645421001.6971145,243030731
1645421001.898142,243031085
1645421002.0991292,243031438
1645421002.300124,243031789
1645421002.5011456,243032140
1645421002.7021346,243032495
1645421002.9031286,243032851
1645421003.1041577,243033202
1645421003.3051379,243033556
1645421003.506123,243033910
1645421003.707116,243034263
1645421003.9081435,243034614
1645421004.1091313,243034969
1645421004.3101254,243035323
1645421004.5111547,243035685
1645421004.7127364,243036035
1645421004.9137383,243036388
1645421005.1147327,243036747
1645421005.3157327,243037099
1645421005.5167325,243037451
1645421005.7177238,243037801
1645421005.9187138,243038155
1645421006.1197274,243038508
1645421006.320698,243038861
1645421006.521733,243039214
1645421006.722723,243039571
1645421006.9237287,243039924
1645421007.1247315,243040278
1645421007.3258197,243040632
1645421007.5268314,243040984
1645421007.7278342,243041341
1645421007.928799,243041695
1645421008.129794,243042048
1645421008.3307872,243042402
1645421008.5317864,243042758
1645421008.7327943,243043138
1645421008.9337585,243043491
1645421009.1347532,243043848
1645421009.335755,243044203
1645421009.5367455,243044568
1645421009.737773,243044927
1645421009.9387593,243045286
1645421010.139752,243045641
1645421010.3408036,243045995
1645421010.5418017,243046347
1645421010.7427945,243046704
1645421010.9437637,243047055
1645421011.144729,243047406
1645421011.345728,243047761
1645421011.5467339,243048115
1645421011.7477345,243048471
1645421011.9487,243048824
1645421012.149717,243049177
1645421012.350718,243049530
1645421012.5516891,243049886
1645421012.7527115,243050238
1645421012.9537342,243050592
1645421013.1546993,243050944
1645421013.355743,243051295
1645421013.5573015,243051649
1645421013.7582576,243052003
1645421013.95922,243052361
1645421014.1601784,243052717
1645421014.3611138,243053072
1645421014.5621126,243053434
1645421014.7630737,243053789
1645421014.9641044,243054152
1645421015.1651,243054505
1645421015.3661542,243054858
1645421015.5671258,243055210
1645421015.7681153,243055561
1645421015.969072,243055915
1645421016.170039,243056270
1645421016.371038,243056622
1645421016.5720043,243056977
1645421016.7729657,243057332
1645421016.9739716,243057686
1645421017.174932,243058040
1645421017.3759668,243058396
1645421017.5770023,243058750
1645421017.777962,243059103
1645421017.9789581,243059458
1645421018.1799586,243059812
1645421018.3809907,243060168
1645421018.582003,243060521
1645421018.7829897,243060872
1645421018.9839895,243061226
1645421019.1849835,243063678
1645421019.386172,243064054
1645421019.5871432,243064420
1645421019.788147,243064776
1645421019.989147,243065133
1645421020.1901095,243065488
1645421020.3910763,243065844
1645421020.5920773,243066202
1645421020.793037,243066556
1645421020.9940312,243066912
1645421021.1950002,243067267
1645421021.396029,243067622
1645421021.5970266,243067978
1645421021.7980282,243068333
1645421021.9990387,243068689
1645421022.2000122,243069042
1645421022.401018,243069396
1645421022.6020062,243069751
1645421022.802977,243070106
1645421023.0039442,243070461
1645421023.204983,243070816
1645421023.4059453,243071172
1645421023.6069849,243071525
1645421023.8079803,243071879
1645421024.0090606,243072233
1645421024.2100692,243072587
1645421024.4110684,243072939
1645421024.6120658,243073302
1645421024.8130727,243073654
1645421025.014025,243074016
1645421025.214997,243074380
1645421025.4159603,243074734
1645421025.6169631,243075091
1645421025.8179817,243075445
1645421026.0189834,243075800
1645421026.2199907,243076152
1645421026.4209814,243076504
1645421026.6219432,243076860
1645421026.8229232,243077214
1645421027.0239341,243077569
1645421027.224949,243077925
1645421027.425952,243078280
1645421027.6269546,243078635
1645421027.827991,243078989
1645421028.0289865,243079342
1645421028.2299664,243079697
1645421028.4309678,243080052
1645421028.6319308,243080408
1645421028.8329313,243080764
1645421029.0338662,243081116
1645421029.2348356,243081470
1645421029.4358072,243081823
1645421029.6367743,243082184
1645421029.8377368,243082536
1645421030.0387034,243082896
1645421030.2397218,243083251
1645421030.4406893,243083607
1645421030.6417103,243083960
1645421030.8427086,243084314
1645421031.0437047,243084669
1645421031.2447321,243085023
1645421031.4457011,243085377
1645421031.6467385,243085728
1645421031.8477309,243086083
1645421032.0487244,243086437
1645421032.2497323,243086793
1645421032.4507685,243087149
1645421032.651764,243087503
1645421032.8527594,243087854
1645421033.0537543,243088212
1645421033.25476,243088567
1645421033.4557612,243088921
1645421033.656724,243089276
1645421033.857783,243089631
1645421034.0587785,243089986
1645421034.2597797,243090341
1645421034.460771,243090699
1645421034.6617677,243091062
1645421034.8627682,243091417
1645421035.0637655,243091794
1645421035.2647932,243092149
1645421035.4658,243092502
1645421035.6667979,243092856
1645421035.8677988,243093211
1645421036.0687668,243093565
1645421036.269766,243093919
1645421036.4707618,243094274
1645421036.6717591,243094626
1645421036.872751,243094982
1645421037.0737507,243095335
1645421037.274759,243095688
1645421037.4757507,243096041
1645421037.6767488,243096396
1645421037.8777454,243096752
1645421038.0787554,243098123
1645421038.2799947,243098477
1645421038.4809895,243098828
1645421038.6819987,243099206
1645421038.8829892,243099559
1645421039.0839643,243099913
1645421039.2849743,243100272
1645421039.4859889,243100624
1645421039.686955,243100991
1645421039.8879666,243101343
1645421040.0889766,243101703
1645421040.2902756,243102057
1645421040.4912767,243102410
1645421040.6922522,243102765
1645421040.8932168,243103121
1645421041.0941923,243103476
1645421041.2951214,243103832
1645421041.496164,243104188
1645421041.6971443,243104542
1645421041.8981352,243104893
1645421042.0990915,243105248
1645421042.3000822,243105601
1645421042.5010898,243105952
1645421042.7021675,243106307
1645421042.9031513,243106662
1645421043.1041396,243107017
1645421043.305127,243107370
1645421043.5061278,243107727
1645421043.7070944,243108080
1645421043.9080827,243108434
1645421044.1090808,243108786
1645421044.3100774,243109140
1645421044.511121,243109501
1645421044.7121193,243109854
1645421044.913109,243110207
1645421045.114061,243110567
1645421045.315025,243110922
1645421045.5160158,243111274
1645421045.7169738,243111630
1645421045.9179807,243111988
1645421046.1189513,243112343
1645421046.3199918,243112699
1645421046.5209568,243113055
1645421046.7219832,243113411
1645421046.922985,243113765
1645421047.1239831,243114123
1645421047.324953,243114480
1645421047.5259511,243114834
1645421047.7269826,243115188
1645421047.9279873,243115546
1645421048.1289577,243115901
1645421048.3299582,243116254
1645421048.5309885,243116608
1645421048.7319515,243116962
1645421048.9329178,243117316
1645421049.1339126,243117669
1645421049.3349273,243120101
1645421049.5361745,243120470
1645421049.7372289,243120826
1645421049.9382083,243121187
1645421050.1393144,243121539
1645421050.3405423,243121895
1645421050.5415828,243122250
1645421050.7425542,243122604
1645421050.943529,243122955
1645421051.1444755,243123306
1645421051.3454254,243123662
1645421051.5463939,243124014
1645421051.7473423,243124367
1645421051.9482973,243124725
1645421052.1492538,243125082
1645421052.3502185,243125436
1645421052.551144,243125789
1645421052.7521343,243126143
1645421052.9531534,243126497
1645421053.154138,243126850
1645421053.3551235,243127206
1645421053.556119,243127558
1645421053.7571118,243127910
1645421053.9581094,243128265
1645421054.1591098,243128619
1645421054.3600981,243128975
1645421054.5610938,243129337
1645421054.7621214,243129689
1645421054.9631279,243130046
1645421055.1641114,243130398
1645421055.3651133,243130753
1645421055.5661166,243131107
1645421055.7671115,243131460
1645421055.9681056,243131812
1645421056.1691096,243132164
1645421056.3701084,243132518
1645421056.5711792,243132873
1645421056.7721205,243133229
1645421056.9731297,243133583
1645421057.1741195,243133937
1645421057.3751113,243134292
1645421057.576098,243134646
1645421057.7770548,243135001
1645421057.9780192,243135355
1645421058.1789834,243135709
1645421058.3799932,243136066
1645421058.5809743,243136424
1645421058.7819855,243136778
1645421058.9830117,243137133
1645421059.1839883,243137490
1645421059.3849518,243137845
1645421059.585959,243138209
1645421059.7869596,243138565
1645421059.9879715,243138925
1645421060.188986,243139282
1645421060.3899827,243139639
1645421060.5909836,243139994
1645421060.7919946,243140352
1645421060.9929957,243140705
1645421061.1939983,243141058
1645421061.3950338,243141412
1645421061.595998,243141767
1645421061.7969995,243142120
1645421061.997963,243142474
1645421062.1989684,243142828
1645421062.4000092,243143180
1645421062.6009731,243143535
1645421062.802045,243143890
1645421063.0030007,243144245
1645421063.204004,243144598
1645421063.4049633,243144949
1645421063.6059768,243145301
1645421063.8069668,243145655
1645421064.0079193,243146011
1645421064.2090082,243146365
1645421064.4100041,243146717
1645421064.610993,243147082
1645421064.8123171,243147434
1645421065.0132785,243147796
1645421065.2142458,243148150
1645421065.4152071,243148502
1645421065.6161842,243148858
1645421065.8171628,243149212
1645421066.0181484,243149566
1645421066.2191272,243149920
1645421066.4201517,243150271
1645421066.6211326,243150625
1645421066.8221154,243150982
1645421067.0230768,243151336
1645421067.2240613,243151691
1645421067.4250205,243152046
1645421067.6259792,243152401
1645421067.826932,243152756
1645421068.0278997,243153108
1645421068.2288985,243153464
1645421068.4298892,243153821
1645421068.630889,243154200
1645421068.8319016,243154556
1645421069.032904,243154911
1645421069.2340803,243155263
1645421069.4350393,243155616
1645421069.6360042,243155979
1645421069.8369706,243156332
1645421070.0379512,243156691
1645421070.238964,243157046
1645421070.4400003,243157403
1645421070.6409743,243157759
1645421070.841931,243158114
1645421071.042924,243158470
1645421071.2438867,243158826
1645421071.4449263,243159182
1645421071.6459298,243159539
1645421071.846933,243159895
1645421072.0479329,243160252
1645421072.2490344,243160607
1645421072.4499955,243160960
1645421072.6509762,243161315
1645421072.8519673,243161670
1645421073.0529578,243162024
1645421073.2539685,243162380
1645421073.454958,243162734
1645421073.6568975,243163087
1645421073.8579304,243163442
1645421074.058937,243163799
1645421074.2599375,243164153
1645421074.4609728,243164508
1645421074.6619446,243164869
1645421074.8629448,243165223
1645421075.0639813,243165582
1645421075.264968,243165937
1645421075.4659631,243166294
1645421075.6670077,243166648
1645421075.8680844,243167001
1645421076.0690835,243167354
1645421076.2701216,243167709
1645421076.4710832,243168062
1645421076.6720457,243168413
1645421076.8731232,243168768
1645421077.0741112,243169119
1645421077.275102,243169475
1645421077.47612,243169832
1645421077.677084,243170188
1645421077.8780797,243170544
1645421078.0790522,243170900
1645421078.2800198,243171254
1645421078.4809766,243171609
1645421078.6820033,243171964
1645421078.8829756,243172318
1645421079.0840244,243172670
1645421079.285055,243175137
1645421079.4861891,243175495
1645421079.687144,243175863
1645421079.8881462,243176218
1645421080.089109,243176579
1645421080.2900765,243176931
1645421080.4910374,243177285
1645421080.6920052,243177641
1645421080.893006,243177996
1645421081.09401,243178347
1645421081.2950065,243178700
1645421081.495968,243179053
1645421081.6970046,243179405
1645421081.89796,243179760
1645421082.0989726,243180116
1645421082.299982,243180470
1645421082.5009491,243180827
1645421082.7019844,243181181
1645421082.9029517,243181533
1645421083.1039622,243181887
1645421083.30493,243182239
1645421083.5059536,243182594
1645421083.7069576,243182953
1645421083.9079564,243183306
1645421084.108955,243183661
1645421084.309762,243184014
1645421084.5107195,243184377
1645421084.71177,243184732
1645421084.9127097,243185087
